,type_ids,parent_id,scientific_name,en_name,en_wikipedia_url
2133,3508,110.0,Robinia pseudoacacia 'Semperflorens',Black locust,
2134,3509,372.0,Prunus subhirtella 'Accolade',Accolade flowering cherry,
2135,3510,296.0,Prunus avium 'Bigarreau Hâtif Burlat',Sweet cherry,
2136,3511,272.0,Acer saccharinum 'Pyramidale',Silver maple,
2137,3512,172.0,Crataegus x persimilis,Plumleaf hawthorn,
2138,3513,,Cephalotaxus harringtonii,Korean plum-yew,https://en.wikipedia.org/wiki/Cephalotaxus_harringtonii
2139,3514,2391.0,Laburnum x watereri 'Vossii',Hybrid laburnum,
2140,3515,2304.0,Picea abies 'Ohlendorffii',Norway spruce,
2141,3516,872.0,Salix pentandra,Bay willow,https://en.wikipedia.org/wiki/Salix_pentandra
2142,3517,2304.0,Picea abies 'Compacta',Norway spruce,
2143,3518,249.0,Quercus robur 'Fastigiate Koster',English oak,
2144,3519,,Idesia polycarpa,Idesia,https://en.wikipedia.org/wiki/Idesia
2145,3520,2277.0,Carpinus betulus 'Frans Fontaine',Common hornbeam,
2146,3521,372.0,Prunus subhirtella 'Autumnalis',Higan cherry,
2147,3522,175.0,Acer carpinifolium,Hornbeam maple,https://en.wikipedia.org/wiki/Acer_carpinifolium
2148,3523,,x Sycoparrotia semidecidua,Sycoparrotia,
2149,3524,3543.0,Quercus x turneri 'Pseudoturneri',Turner's oak,
2150,3525,72.0,Quercus pontica,Pontine oak,https://en.wikipedia.org/wiki/Quercus_pontica
2151,3526,2017.0,Abies procera,Noble fir,https://en.wikipedia.org/wiki/Abies_procera
2152,3527,,Cunninghamia lanceolata,Cunninghamia,https://en.wikipedia.org/wiki/Cunninghamia
2153,3528,2419.0,Pyrus salicifolia 'Pendula',Willow-leaved pear,
2154,3529,388.0,Prunus spinosa 'Rosea',Blackthorn,
2155,3530,917.0,Acer rubrum 'Franksred',Red maple,
2156,3531,961.0,Pyrus calleryana 'Chanticleer',Callery pear,
2157,3532,110.0,Robinia pseudoacacia 'Tortuosa',Black locust,
2158,3533,1841.0,Populus lasiocarpa,Chinese necklace poplar,https://en.wikipedia.org/wiki/Populus_lasiocarpa
2159,3535,359.0,Fraxinus ornus 'Mecsek',Manna ash,
2160,3536,2311.0,Pinus nigra 'Fastigiata',Austrian pine,
2161,3537,175.0,Acer rufinerve,Redvein maple,https://en.wikipedia.org/wiki/Acer_rufinerve
2162,3538,1016.0,Acer platanoides 'Columnare Typ Ley II',Norway maple,
2163,3539,2627.0,Platanus orientalis 'Minaret',Oriental plane,
2164,3540,1105.0,Magnolia 'Betty',Betty magnolia,
2165,3541,1012.0,Prunus serrulata 'Royal Burgundy',Japanese cherry,
2166,3542,154.0,Prunus padus 'Matterhorn',European bird cherry,
2167,3543,72.0,Quercus x turneri,Turner's oak,
2168,3544,2282.0,Cercidiphyllum japonicum 'Rotfuchs',Katsura,
2169,3545,1820.0,Taxus baccata 'Adpressa',English yew,
2170,3546,252.0,Gleditsia triacanthos 'Sunburst',Honey locust,
2171,3547,2294.0,Fraxinus americana 'Aucuminata',White ash,
2172,3548,2294.0,Fraxinus americana var. juglandifolia,White ash,
2173,3549,241.0,Fagus sylvatica 'Laciniata',European beech,
2174,3550,1806.0,Magnolia x soulangeana 'Lennei',Saucer magnolia,
2175,3551,72.0,Quercus pubescens,Downy oak,https://en.wikipedia.org/wiki/Quercus_pubescens
2176,3552,3463.0,Pinus wallichiana 'Densa',Bhutan pine,
2177,3553,2304.0,Picea abies 'Nigra',Norway spruce,
2178,3554,2664.0,Cupressus nootkatensis 'Pendula',Nootka cypress,
2179,3555,2304.0,Picea abies 'Virgata',Norway spruce,
2180,3556,2381.0,Chamaecyparis pisifera 'Filifera',Sawara cypress,
2181,3557,2331.0,Thuja occidentalis 'Little Gem',Northern white-cedar,
2182,3558,2331.0,Thuja occidentalis 'Nana',Northern white-cedar,
2183,3559,2304.0,Picea abies 'Pygmaea',Norway spruce,
2184,3560,2380.0,Chamaecyparis lawsoniana 'Ellwoodii',Lawson cypress,
2185,3561,2465.0,Buxus sempervirens 'Rotundifolia',Common box,
2186,3562,3146.0,Cryptomeria japonica 'Araucarioides',Japanese cedar,
2187,3563,580.0,Fagus crenata,Japanese beech,https://en.wikipedia.org/wiki/Fagus_crenata
2188,3564,2608.0,Cupressus arizonica 'Glauca',Arizona cypress,
2189,3565,294.0,Corylus avellana 'Contorta',Common hazel,
2190,3566,2400.0,Picea mariana,Black spruce,https://en.wikipedia.org/wiki/Picea_mariana
2191,3567,2400.0,Picea smithiana,Morinda spruce,https://en.wikipedia.org/wiki/Picea_smithiana
2192,3568,2380.0,Chamaecyparis lawsoniana 'Fraseri',Lawson cypress,
2193,3569,2310.0,Pinus mugo subsp. uncinata,Creeping pine,
2194,3570,,Prunus lusitanica,Portugal laurel,https://en.wikipedia.org/wiki/Prunus_lusitanica
2195,3571,2327.0,Styphnolobium japonicum 'Pendula',Japanese pagoda tree,
2196,3572,172.0,Crataegus intricata,Copenhagen hawthorn,https://en.wikipedia.org/wiki/Crataegus_intricata
2197,3573,,x Chitalpa tashkentensis,Chitalpa,https://en.wikipedia.org/wiki/%C3%97_Chitalpa
2198,3574,2434.0,Tsuga heterophylla,Western hemlock,https://en.wikipedia.org/wiki/Tsuga_heterophylla
2199,3575,369.0,Tilia platyphyllos 'Laciniata',Large-leaved linden,
2200,3576,72.0,Quercus rysophylla,Loquat leaf oak,https://en.wikipedia.org/wiki/Quercus_rysophylla
2201,3577,1841.0,Populus trichocarpa,Black cottonwood,https://en.wikipedia.org/wiki/Populus_trichocarpa
2202,3578,1016.0,Acer platanoides 'Laciniatum',Norway maple,
2203,3579,110.0,Robinia pseudoacacia 'Umbraculifera',Black locust,
2204,3580,2577.0,Chamaecyparis obtusa 'Drath',Japanese cypress,
2205,3581,3743.0,Pterocarya rhoifolia 'Kyoto Convention',Japanese wingnut,
2206,3582,1820.0,Taxus baccata 'Repandens',English yew,
2207,3583,1043.0,Prunus yedoensis 'Ivensii',Yoshino cherry,
2208,3584,1820.0,Taxus baccata 'Washingtonii',English yew,
2209,3585,2146.0,Ilex aquifolium 'J.C. van Tol',English holly,
2210,3586,2310.0,Pinus mugo 'Mops',Creeping pine,
2211,3587,,Sorbus aucuparia var. edulis,European rowan,
2212,3588,2678.0,Sorbus x hybrida 'Gibbsii',Oakleaf mountain ash,
2213,3589,1044.0,Aesculus x neglecta,Dwarf buckeye,
2214,3590,191.0,Rhus typhina 'Dissecta',Staghorn sumac,
2215,3591,2304.0,Picea abies 'Maxwellii',Norway spruce,
2216,3592,1012.0,Prunus serrulata 'Kiku-shidare-zakura',Cheal's weeping cherry,
2217,3593,1013.0,Acer palmatum 'Ornatum',Japanese maple,
2218,3594,2557.0,Tetradium daniellii var. hupehensis,Bee-bee tree,
2219,3595,1117.0,Robinia viscosa,Clammy locust,
2220,3596,1117.0,Robinia luxurians,New Mexico locust,
2221,3597,2375.0,Alnus viridis,Green alder,https://en.wikipedia.org/wiki/Alnus_viridis
2222,3598,872.0,Salix moupinensis,Moupinensis willow,
2223,3599,1356.0,Salix gracilistyla 'Melanostachys',Rose-gold pussy willow,
2224,3600,2304.0,Picea abies 'Repens',Norway spruce,
2225,3601,1054.0,Pinus sylvestris 'Watereri',Scots pine,
2226,3602,872.0,Salix magnifica,Magnificent willow,https://en.wikipedia.org/wiki/Salix_magnifica
2227,3603,2267.0,Abies koreana 'Nana',Korean fir,
2228,3604,2310.0,Pinus mugo 'Gnom',Creeping pine,
2229,3605,2311.0,Pinus nigra 'Nana',Austrian pine,
2230,3606,872.0,Salix elaeagnos,Bitter willow,https://en.wikipedia.org/wiki/Salix_eleagnos
2231,3607,872.0,Salix caesia,Blue-leaved willow,
2232,3608,3829.0,Salix udensis 'Sekka',Japanese fantail willow,
2233,3609,872.0,Salix x smithiana,Smith's Willow,
2234,3610,2577.0,Chamaecyparis obtusa 'Loenik',Japanese cypress,
2235,3611,2304.0,Picea abies 'Echiniformis',Norway spruce,
2236,3612,1180.0,Cornus nuttallii 'Ascona',Pacific dogwood,
2237,3613,3513.0,Cephalotaxus harringtonii 'Fastigiata',Korean plum-yew,
2238,3614,2596.0,Abies lasiocarpa 'Compacta',Compact alpine fir,
2239,3615,1002.0,Catalpa x erubescens,Hybrid catalpa,
2240,3616,2304.0,Picea abies 'Gregoryana Veitchii',Norway spruce,
2241,3617,2194.0,Malus x moerlandsii 'Liset',Liset crabapple,
2242,3618,1836.0,Betula utilis var. jacquemontii,Himalayan birch,
2243,3619,2304.0,Picea abies 'Farnsburg',Norway spruce,
2244,3620,2307.0,Picea omorika 'Nana',Serbian spruce,
2245,3621,872.0,Salix daphnoides,Violet willow,
2246,3622,2378.0,Carpinus japonica,Japanese hornbeam,https://en.wikipedia.org/wiki/Carpinus_japonica
2247,3623,118.0,Cornus kousa 'China Girl',Kousa dogwood,
2248,3624,1016.0,Acer platanoides 'Farlake's Green',Norway maple,
2249,3625,2528.0,Salix viminalis 'Regalis',Basket willow,
2250,3626,2304.0,Picea abies 'Pendula Major',Norway spruce,
2251,3627,1052.0,Acer campestre 'Nanum',Field maple,
2252,3628,286.0,Pyrus communis 'Rousselet d'Hiver',European pear,
2253,3629,241.0,Fagus sylvatica 'Purpurea Pendula',European beech,
2254,3630,524.0,Betula ermanii,Erman's birch,https://en.wikipedia.org/wiki/Betula_ermanii
2255,3631,14.0,Malus pumila 'Belle de Boskoop',Belle de Boskoop apple,
2256,3632,2271.0,Alnus glutinosa 'Laciniata',Common alder,
2257,3633,2375.0,Alnus subcordata,Caucasian alder,https://en.wikipedia.org/wiki/Alnus_subcordata
2258,3634,1959.0,Populus alba 'Nivea',White poplar,
2259,3635,14.0,Malus pumila 'Roter Stettiner',Roter Stettiner apple,
2260,3636,1059.0,Acer pseudoplatanus 'Erectum',Sycamore maple,
2261,3637,241.0,Fagus sylvatica 'Riversii',European beech,
2262,3638,241.0,Fagus sylvatica 'Spaethiana',European beech,
2263,3639,241.0,Fagus sylvatica 'Purpurea Latifolia',European beech,
2264,3640,241.0,Fagus sylvatica 'Rohanii',European beech,
2265,3641,1341.0,Salix alba 'Sericea',White willow,
2266,3642,2380.0,Chamaecyparis lawsoniana 'Alumii',Lawson cypress,
2267,3643,498.0,Liquidambar orientalis,Oriental sweetgum,https://en.wikipedia.org/wiki/Liquidambar_orientalis
2268,3644,2299.0,Magnolia x loebneri 'Merrill',Loebner magnolia,
2269,3645,146.0,Ginkgo biloba 'Fastigiata',Ginkgo,
2270,3646,253.0,Tilia cordata 'Rancho',Small-leaved linden,
2271,3647,1105.0,Magnolia tripetala,Umbrella magnolia,https://en.wikipedia.org/wiki/Magnolia_tripetala
2272,3648,2380.0,Chamaecyparis lawsoniana 'Erecta Viridis',Lawson cypress,
2273,3649,2304.0,Picea abies 'Inversa',Norway spruce,
2274,3650,2380.0,Chamaecyparis lawsoniana 'Fletcheri',Lawson cypress,
2275,3651,2304.0,Picea abies 'Remontii',Norway spruce,
2276,3652,295.0,Pinus parviflora 'Glauca',Japanese white pine,
2277,3653,2272.0,Alnus incana 'Angustissima',Grey alder,
2278,3654,2331.0,Thuja occidentalis 'Fastigiata',Northern white-cedar,
2279,3655,1101.0,Fraxinus excelsior 'Pendula',European ash,
2280,3656,2380.0,Chamaecyparis lawsoniana 'Wisselii',Lawson cypress,
2281,3657,814.0,Betula pendula 'Fastigiata',Silver birch,
2282,3658,2400.0,Picea torano,Tigertail spruce,https://en.wikipedia.org/wiki/Picea_torano
2283,3659,2577.0,Chamaecyparis obtusa 'Lycopodiodes',Japanese cypress,
2284,3660,239.0,Tilia tomentosa 'Pendula',Silver linden,
2285,3661,2380.0,Chamaecyparis lawsoniana 'Erecta',Lawson cypress,
2286,3662,814.0,Betula pendula 'Youngii',Silver birch,
2287,3663,2401.0,Picea orientalis 'Nana',Oriental spruce,
2288,3664,118.0,Cornus kousa var. chinensis,Chinese dogwood,
2289,3665,1054.0,Pinus sylvestris 'Globosa Viridis',Scots pine,
2290,3666,1355.0,Robinia x ambigua 'Decaisneana',Idaho locust,
2291,3667,286.0,Pyrus communis 'Doyenné du Comice',European pear,
2292,3668,2271.0,Alnus glutinosa 'Imperialis',Common alder,
2293,3669,2299.0,Magnolia x loebneri 'Leonard Messel',Loebner magnolia,
2294,3670,,Hesperocyparis macrocarpa,Monterey cypress,https://en.wikipedia.org/wiki/Cupressus_macrocarpa
2295,3671,1811.0,Populus balsamifera var. subcordata,Balsam poplar,
2296,3672,241.0,Fagus sylvatica 'Rotundifolia',European beech,
2297,3673,1013.0,Acer palmatum 'Bloodgood',Bloodgood Japanese maple,
2298,3674,3462.0,Magnolia liliiflora 'Nigra',Mulan magnolia,
2299,3675,2507.0,Magnolia denudata 'Yellow River',Yulan magnolia,
2300,3676,971.0,Catalpa bignonioides 'Nana',Southern catalpa,
2301,3677,1059.0,Acer pseudoplatanus 'Atropurpureum',Sycamore maple,
2302,3678,2277.0,Carpinus betulus 'Quercifolia',Common hornbeam,
2303,3679,2639.0,Sequoiadendron giganteum 'Glaucum',Giant sequoia,
2304,3680,,Ostrya japonica,East Asian hop-hornbeam,https://en.wikipedia.org/wiki/Ostrya_japonica
2305,3681,580.0,Fagus orientalis,Oriental beech,https://en.wikipedia.org/wiki/Fagus_orientalis
2306,3682,413.0,Juglans ailantifolia var. cordiformis,Heartnut,
2307,3683,2401.0,Picea orientalis 'Aureospicata',Oriental spruce,
2308,3684,401.0,Juniperus communis 'Suecica',Common juniper,
2309,3685,2577.0,Chamaecyparis obtusa 'Tetragona Aurea',Japanese cypress,
2310,3686,1016.0,Acer platanoides 'Cucullatum',Norway maple,
2311,3687,1820.0,Taxus baccata 'Aurea',English yew,
2312,3688,683.0,Sorbus folgneri,Folgner's whitebeam,
2313,3689,2272.0,Alnus incana 'Laciniata',Grey alder,
2314,3690,967.0,Salix babylonica 'Crispa',Weeping willow,
2315,3691,2277.0,Carpinus betulus 'Columnaris',Common hornbeam,
2316,3692,163.0,Tilia henryana,Henry's lime,https://en.wikipedia.org/wiki/Tilia_henryana
2317,3693,2666.0,Cornus controversa 'Variegata',Giant dogwood,
2318,3694,114.0,Malus trilobata,Lebanese wild apple,https://en.wikipedia.org/wiki/Malus_trilobata
2319,3695,146.0,Ginkgo biloba 'Mariken',Ginkgo,
2320,3696,875.0,Liriodendron tulipifera 'Fastigiatum',American tulip tree,
2321,3697,2645.0,Ulmus 'Sapporo Autumn Gold',Hybrid elm,
2322,3698,1059.0,Acer pseudoplatanus 'Purpurascens',Sycamore maple,
2323,3699,1183.0,Salix sepulcralis 'Erythroflexuosa',Golden weeping willow,
2324,3700,2434.0,Tsuga diversifolia,Northern Japanese hemlock,https://en.wikipedia.org/wiki/Tsuga_diversifolia
2325,3701,359.0,Fraxinus ornus 'Louisa Lady',Manna ash,
2326,3702,2268.0,Acer x freemanii 'Armstrong',Freeman maple,
2327,3703,917.0,Acer rubrum 'Schlesingeri',Red maple,
2328,3704,360.0,Lonicera maackii,Amur honeysuckle,https://en.wikipedia.org/wiki/Lonicera_maackii
2329,3705,154.0,Prunus padus 'Colorata',European bird cherry,
2330,3706,1016.0,Acer platanoides 'Faassen's Black',Norway maple,
2331,3707,241.0,Fagus sylvatica 'Rohan Obelisk',European beech,
2332,3708,143.0,Tilia americana 'Nova',American linden,
2333,3709,14.0,Malus pumila 'Dartmouth',Dartmouth crabapple,
2334,3710,354.0,Amelanchier x grandiflora 'Ballerina',Ballerina serviceberry,
2335,3711,2639.0,Sequoiadendron giganteum 'Pendulum',Giant sequoia,
2336,3712,1044.0,Aesculus turbinata,Japanese horse-chestnut,https://en.wikipedia.org/wiki/Aesculus_turbinata
2337,3713,2327.0,Styphnolobium japonicum var. pubescens,Japanese pagoda tree,
2338,3714,3494.0,Cedrus deodara 'Pendula',Weeping Himalayan cedar,
2339,3715,1105.0,Magnolia 'Elizabeth',Elizabeth magnolia,
2340,3716,524.0,Betula maximowicziana,Monarch birch,
2341,3717,569.0,Pinus peuce,Macedonian pine,https://en.wikipedia.org/wiki/Pinus_peuce
2342,3718,175.0,Acer shirasawanum,Shirasawa's maple,https://en.wikipedia.org/wiki/Acer_shirasawanum
2343,3719,295.0,Pinus parviflora 'Tempelhof',Japanese white pine,
2344,3720,2308.0,Picea pungens 'Lucky Strike',Blue spruce,
2345,3722,2663.0,Betula albosinensis 'Fascination',Chinese red birch,
2346,3723,2280.0,Cedrus atlantica 'Pendula',Atlas cedar,
2347,3724,111.0,Juglans nigra 'Laciniata',Black walnut,
2348,3725,2394.0,Larix kaempferi 'Diana',Japanese larch,
2349,3726,814.0,Betula pendula 'Swiss Glory',Silver birch,
2350,3727,2577.0,Chamaecyparis obtusa 'Pygmaea',Japanese cypress,
2351,3728,113.0,Prunus cerasifera 'Trailblazer',Cherry plum,
2352,3729,3146.0,Cryptomeria japonica 'Cristata',Japanese cedar,
2353,3730,2380.0,Chamaecyparis lawsoniana 'Triomf van Boskoop',Lawson cypress,
2354,3731,3146.0,Cryptomeria japonica 'Elegans',Japanese cedar,
2355,3732,2320.0,Pseudotsuga menziesii var. glauca,Rocky Mountain Douglas fir,
2356,3733,114.0,Malus sieboldii,Siebold's crabapple,https://en.wikipedia.org/wiki/Malus_sieboldii
2357,3734,2309.0,Pinus heldreichii 'Compact Gem',Bosnian pine,
2358,3735,372.0,Prunus subhirtella 'Autumnalis Rosea',Higan cherry,
2359,3736,175.0,Acer lobelii,Lobel's maple,https://en.wikipedia.org/wiki/Acer_lobelii
2360,3737,113.0,Prunus cerasifera 'Pendula',Cherry plum,
2361,3738,3570.0,Prunus lusitanica 'Angustifolia',Portugal laurel,
2362,3739,138.0,Cercis canadensis 'Forest Pansy',Eastern redbud,
2363,3740,3718.0,Acer shirasawanum 'Aureum',Shirasawa's maple,
2364,3741,283.0,Juniperus virginiana 'Hetz',Eastern red-cedar,
2365,3742,1023.0,Cornus florida var. rubra,Pink dogwood,
2366,3743,2417.0,Pterocarya rhoifolia,Japanese wingnut,
2367,3744,992.0,Pinus densiflora 'Umbraculifera',Japanese red pine,
2368,3745,1806.0,Magnolia x soulangeana 'Alexandrina',Saucer magnolia,
2369,3746,664.0,Ilex verticillata,Winterberry,https://en.wikipedia.org/wiki/Ilex_verticillata
2370,3747,664.0,Ilex crenata,Japanese holly,https://en.wikipedia.org/wiki/Ilex_crenata
2371,3748,241.0,Fagus sylvatica 'Purpurea Tricolor',European beech,
2372,3749,1175.0,Fraxinus latifolia,Oregon ash,https://en.wikipedia.org/wiki/Fraxinus_latifolia
2373,3750,154.0,Prunus padus 'Tiefurt',European bird cherry,
2374,3751,970.0,Quercus coccinea 'Splendens',Scarlet oak,
2375,3752,286.0,Pyrus communis 'Paulsbirne',European pear,
2376,3753,3783.0,Quercus x hispanica 'Wageningen',Lucombe oak,
2377,3755,72.0,Quercus faginea,Portuguese oak,https://en.wikipedia.org/wiki/Quercus_faginea
2378,3756,1839.0,Quercus castaneifolia 'Green Spire',Chestnut-leaved oak,
2379,3757,,Styphnolobium,Styphnolobium,https://en.wikipedia.org/wiki/Styphnolobium
2380,3758,2307.0,Picea omorika 'Pendula',Serbian spruce,
2381,3759,2308.0,Picea pungens f. glauca,Colorado blue spruce,
2382,3760,2627.0,Platanus orientalis 'Digitata',Oriental plane,
2383,3761,2577.0,Chamaecyparis obtusa 'Filicoides',Japanese cypress,
2384,3762,,Koelreuteria,Koelreuteria,https://en.wikipedia.org/wiki/Koelreuteria
2385,3763,2327.0,Styphnolobium japonicum 'Fleright',Japanese pagoda tree,
2386,3764,70.0,Castanea henryi,Chinese chinkapin,
2387,3765,1959.0,Populus alba 'Pyramidalis',White poplar,
2388,3766,2317.0,Populus simonii 'Fastigiata',Simon's poplar,
2389,3767,1052.0,Acer campestre 'Green Column',Field maple,
2390,3768,1121.0,Liriodendron chinense,Chinese tulip tree,https://en.wikipedia.org/wiki/Liriodendron_chinense
2391,3769,2313.0,Platanus x acerifolia 'Pyramidalis',London plane,
2392,3770,1344.0,Malus x zumi 'Golden Hornet',Golden hornet crabapple,
2393,3771,814.0,Betula pendula 'Laciniata',Silver birch,
2394,3772,2380.0,Chamaecyparis lawsoniana 'Intertexta',Lawson cypress,
2395,3773,3670.0,Hesperocyparis macrocarpa 'Goldcrest',Monterey cypress,
2396,3774,580.0,Fagus engleriana,Chinese beech,https://en.wikipedia.org/wiki/Fagus_engleriana
2397,3775,2607.0,Cupressus × leylandii,Leyland cypress,https://en.wikipedia.org/wiki/Leyland_cypress
2398,3776,1013.0,Acer palmatum 'Ôsakazuki',Japanese maple,
2399,3777,,Euptelea polyandra,Euptelea,
2400,3778,,Sycopsis sinensis,Chinese fighazel,
2401,3779,2437.0,Ulmus minor 'Jacqueline Hillier',Field elm,
2402,3780,2308.0,Picea pungens 'Koster',Blue spruce,
2403,3781,2378.0,Carpinus kawakamii,Kawakami's hornbeam,
2404,3782,2609.0,Cupressus sempervirens 'Stricta',Mediterranean cypress,
2405,3783,72.0,Quercus x hispanica,Lucombe oak,
2406,3784,2380.0,Chamaecyparis lawsoniana 'Stewartii',Lawson cypress,
2407,3785,524.0,Betula costata,Korean birch,
2408,3786,524.0,Betula x caerulea,Blue birch,
2409,3787,524.0,Betula szechuanica,Szechuan birch,https://en.wikipedia.org/wiki/Betula_szechuanica
2410,3788,2380.0,Chamaecyparis lawsoniana 'Columnaris',Lawson cypress,
2411,3789,2378.0,Carpinus orientalis,Oriental hornbeam,https://en.wikipedia.org/wiki/Carpinus_orientalis
2412,3791,2375.0,Alnus firma,Japanese green alder,https://en.wikipedia.org/wiki/Alnus_firma
2413,3792,2375.0,Alnus japonica,East Asian alder,https://en.wikipedia.org/wiki/Alnus_japonica
2414,3793,20.0,Ficus carica 'Violletta',Bavarian fig,
2415,3794,1361.0,Betula platyphylla var. japonica,Japanese white birch,
2416,3795,2408.0,Populus x canescens 'Tower',Grey poplar,
2417,3796,3864.0,Phellodendron japonicum,Japanese cork-tree,
2418,3797,2659.0,Acer x zoeschense 'Annae',Zoeschen maple,
2419,3798,282.0,Pinus strobus 'Radiata',Eastern white pine,
2420,3799,2331.0,Thuja occidentalis 'Smaragd',Northern white-cedar,
2421,3800,2308.0,Picea pungens 'Glauca Globosa',Blue spruce,
2422,3801,2304.0,Picea abies 'Acrocona',Norway spruce,
2423,3802,,Pterostyrax hispida,Epaulette tree,https://en.wikipedia.org/wiki/Pterostyrax_hispidus
2424,3803,2277.0,Carpinus betulus 'Incisa',Common hornbeam,
2425,3804,241.0,Fagus sylvatica 'Zlatia',European beech,
2426,3805,2577.0,Chamaecyparis obtusa 'Gracilis',Japanese cypress,
2427,3806,2331.0,Thuja occidentalis 'Spiralis',Northern white-cedar,
2428,3807,944.0,Acer negundo 'Variegatum',Variegated box elder,
2429,3808,2654.0,Abies pinsapo 'Glauca',Blue Spanish fir,
2430,3809,,Abies procera 'Glauca',Blue noble fir,https://en.wikipedia.org/wiki/Abies_procera
2431,3811,,Tripolium pannonicum,Sea aster,https://en.wikipedia.org/wiki/Tripolium_pannonicum
2432,3815,152.0,Allium canadense,Canada onion,https://en.wikipedia.org/wiki/Allium_canadense
2433,3820,,,Collectif de glaneurs,
2434,3829,872.0,Salix udensis,Sachalin willow,https://en.wikipedia.org/wiki/Salix_udensis
2435,3844,175.0,Acer pseudosieboldianum,Korean maple,https://en.wikipedia.org/wiki/Acer_pseudosieboldianum
2436,3845,227.0,Juniperus excelsa,Greek juniper,https://en.wikipedia.org/wiki/Juniperus_excelsa
2437,3846,283.0,Juniperus virginiana 'Prostrata',Eastern red-cedar,
2438,3847,1841.0,Populus jackii,Balm-of-Gilead,
2439,3848,569.0,Pinus virginiana,Scrub pine,
2440,3849,569.0,Pinus tabuliformis,Chinese red pine,https://en.wikipedia.org/wiki/Pinus_tabuliformis
2441,3850,2310.0,Pinus mugo subsp. mugo,Mugo pine,
2442,3851,1841.0,Populus angulata x nigra,Hybrid poplar,
2443,3852,1841.0,Populus,Hybrid poplar,
2444,3853,872.0,Salix pentandra x sepulcralis,Prairie cascade weeping willow,
2445,3854,,Ulmus x hollandica 'Pioneer',Pioneer elm,https://en.wikipedia.org/wiki/Ulmus_%C3%97_hollandica_%27Pioneer%27
2446,3856,,Quercus robur 'Fastigiata x bicolor 'Long',Regal prince oak,
2447,3857,872.0,Salix alba x matsudana,Hybrid willow,
2448,3858,872.0,Salix cotteti,Cottet willow,
2449,3859,872.0,Salix lemmonii,Lemmon's willow,https://en.wikipedia.org/wiki/Salix_lemmonii
2450,3860,872.0,Salix repens,Creeping willow,
2451,3861,163.0,Tilia heterophylla,White basswood,https://en.wikipedia.org/wiki/Tilia_heterophylla
2452,3862,72.0,Quercus prinoides,Dwarf chinkapin oak,https://en.wikipedia.org/wiki/Quercus_prinoides
2453,3863,62.0,Prunus x fontanesiana,Fontaine cherry,
2454,3864,,Phellodendron,Cork-tree,https://en.wikipedia.org/wiki/Phellodendron
2455,3865,3864.0,Phellodendron chinense,Chinese cork-tree,https://en.wikipedia.org/wiki/Phellodendron_chinense
2456,3867,1098.0,Rhamnus davurica,Dahurian buckthorn,https://en.wikipedia.org/wiki/Rhamnus_davurica
2457,3868,1098.0,Rhamnus infectoria,Dyer's buckthorn,
2458,3869,,Halimodendron halodendron,Common salt tree,https://en.wikipedia.org/wiki/Halimodendron
2459,3870,524.0,Betula glandulosa,American dwarf birch,https://en.wikipedia.org/wiki/Betula_glandulosa
2460,3871,2375.0,Alnus serrulata,Hazel alder,https://en.wikipedia.org/wiki/Alnus_serrulata
2461,3873,72.0,Quercus robur x alba 'Crimson Spire',Crimson spire oak,
2462,3874,72.0,Quercus mongolica,Mongolian oak,https://en.wikipedia.org/wiki/Quercus_mongolica
2463,3875,72.0,Quercus,Hybrid oak,
2464,3876,683.0,Sorbus mougeotii,Mougeot's whitebeam,https://en.wikipedia.org/wiki/Sorbus_mougeotii
2465,3877,2472.0,Cotinus obovatus,American smoketree,https://en.wikipedia.org/wiki/Cotinus_obovatus
2466,3878,683.0,Sorbus pohuashanensis,Oriental ash,
2467,3879,2375.0,Alnus maritima subsp. oklahomensis,Seaside alder,https://en.wikipedia.org/wiki/Alnus_maritima
2468,3880,15.0,Pyrus regelii,Turkestan pear,
2469,3881,15.0,Pyrus betulaefolia,Birch-leaved pear,
2470,3882,172.0,Crataegus rivularis,River hawthorn,https://en.wikipedia.org/wiki/Crataegus_rivularis
2471,3883,2416.0,Ptelea trifoliata subsp. polyadenia,Pallid hoptree,
2472,3888,,Camassia,Camas,https://en.wikipedia.org/wiki/Camassia
2473,3899,89.0,Ganoderma lucidum,Reishi mushroom,https://en.wikipedia.org/wiki/Lingzhi_mushroom
2474,3901,2523.0,Rubus rosifolius,Roseleaf bramble,https://en.wikipedia.org/wiki/Rubus_rosifolius
2475,3941,895.0,Brassica oleracea subsp. acephala,Non-heading cabbage,https://en.wikipedia.org/wiki/Acephala_group
2476,3949,,Lamium galeobdolon,Yellow archangel,https://en.wikipedia.org/wiki/Lamium_galeobdolon
2477,3951,,Morchella esculenta,Common morel,https://en.wikipedia.org/wiki/Morchella_esculenta
2478,3959,,Cerastoderma edule,Common cockle,https://en.wikipedia.org/wiki/Cerastoderma_edule
2479,3961,,Solenoidea,Razor shells,
2480,3970,,Viscum album,Common mistletoe,https://en.wikipedia.org/wiki/Viscum_album
2481,3973,152.0,Allium vineale,Wild garlic,https://en.wikipedia.org/wiki/Allium_vineale
2482,3989,,Sparganium americanum,American bur-reed,https://en.wikipedia.org/wiki/Sparganium_americanum
2483,3990,406.0,Prunus salicina 'Santa Rosa',Santa Rosa plum,
2484,3992,,Exocarpos cupressiformis,Native cherry,https://en.wikipedia.org/wiki/Exocarpos_cupressiformis
